ACL Name,ACL Rule
nexus-dc-customer-1-emear-location,1520 permit 10.246.84.201/23 171.202.192.61/32 tcp
nexus-dc-customer-1-emear-location,1530 permit 10.246.84.201/23 171.202.192.61/32 tcp
nexus-dc-customer-1-emear-location,1530 permit 10.246.84.201/23 171.202.192.61/32 tcp
nexus-dc-customer-1-emear-location,1540 permit 10.246.84.201/23 171.202.192.61/32 tcp
nexus-dc-customer-1-emear-location,1540 permit 10.246.84.201/23 171.202.192.61/32 tcp
nexus-dc-customer-1-emear-location,1550 permit 10.246.84.201/23 171.202.192.61/32 tcp
nexus-dc-customer-1-emear-location,1550 permit 10.246.84.201/23 171.202.192.61/32 tcp
nexus-dc-customer-1-emear-location,1560 permit 10.246.84.201/23 171.202.192.61/32 tcp
nexus-dc-customer-1-emear-location,1560 permit 10.246.84.201/23 171.202.192.61/32 tcp
nexus-dc-customer-1-emear-location,1570 permit 10.246.84.201/23 171.202.192.61/32 udp
nexus-dc-customer-1-emear-location,1570 permit 10.246.84.201/23 171.202.192.61/32 udp
nexus-dc-customer-1-emear-location,1580 permit 10.246.84.201/23 171.202.192.61/32 tcp
nexus-dc-customer-1-emear-location,1580 permit 10.246.84.201/23 171.202.192.61/32 tcp
nexus-dc-customer-1-emear-location,1590 permit 10.246.84.201/23 171.202.192.61/32 tcp
nexus-dc-customer-1-emear-location,1590 permit 10.246.84.201/23 171.202.192.61/32 tcp
nexus-dc-customer-1-emear-location,1600 permit 10.246.84.201/23 171.202.192.61/32 tcp
nexus-dc-customer-1-emear-location,1600 permit 10.246.84.201/23 171.202.192.61/32 tcp
nexus-dc-customer-1-emear-location,1610 permit 10.246.84.201/23 171.202.192.61/32 udp
nexus-dc-customer-1-emear-location,1610 permit 10.246.84.201/23 171.202.192.61/32 udp
nexus-dc-customer-1-emear-location,1620 permit 10.246.84.201/23 171.202.192.61/32 tcp
nexus-dc-customer-1-emear-location,1620 permit 10.246.84.201/23 171.202.192.61/32 tcp
nexus-dc-customer-1-emear-location,1630 permit 10.246.84.201/23 171.202.192.61/32 udp
nexus-dc-customer-1-emear-location,1630 permit 10.246.84.201/23 171.202.192.61/32 udp
nexus-dc-customer-1-emear-location,1640 permit 10.246.84.201/23 171.202.192.61/32 tcp
nexus-dc-customer-1-emear-location,1640 permit 10.246.84.201/23 171.202.192.61/32 tcp
nexus-dc-customer-1-emear-location,1650 permit 10.246.84.201/23 171.202.192.61/32 tcp
nexus-dc-customer-1-emear-location,1650 permit 10.246.84.201/23 171.202.192.61/32 tcp
nexus-dc-customer-1-emear-location,1660 permit 10.246.84.201/23 171.202.192.30/32 udp
nexus-dc-customer-1-emear-location,1660 permit 10.246.84.201/23 171.202.192.30/32 udp
nexus-dc-customer-1-emear-location,1670 permit 10.246.84.201/23 171.202.192.30/32 udp
nexus-dc-customer-1-emear-location,1670 permit 10.246.84.201/23 171.202.192.30/32 udp
nexus-dc-customer-1-emear-location,1680 permit 10.246.84.201/23 171.202.192.30/32 tcp
nexus-dc-customer-1-emear-location,1680 permit 10.246.84.201/23 171.202.192.30/32 tcp
nexus-dc-customer-1-emear-location,1690 permit 10.246.84.201/23 171.202.192.30/32 tcp
nexus-dc-customer-1-emear-location,1690 permit 10.246.84.201/23 171.202.192.30/32 tcp
nexus-dc-customer-1-emear-location,1700 permit 10.246.84.201/23 171.202.192.30/32 tcp
nexus-dc-customer-1-emear-location,1700 permit 10.246.84.201/23 171.202.192.30/32 tcp
nexus-dc-customer-1-emear-location,1710 permit 10.246.84.201/23 171.202.192.30/32 tcp
nexus-dc-customer-1-emear-location,1710 permit 10.246.84.201/23 171.202.192.30/32 tcp
nexus-dc-customer-1-emear-location,1720 permit 10.246.84.201/23 171.202.192.30/32 tcp
nexus-dc-customer-1-emear-location,1720 permit 10.246.84.201/23 171.202.192.30/32 tcp
nexus-dc-customer-1-emear-location,1730 permit 10.246.84.201/23 171.202.192.30/32 udp
nexus-dc-customer-1-emear-location,1730 permit 10.246.84.201/23 171.202.192.30/32 udp
nexus-dc-customer-1-emear-location,1740 permit 10.246.84.201/23 171.202.192.30/32 tcp
nexus-dc-customer-1-emear-location,1740 permit 10.246.84.201/23 171.202.192.30/32 tcp
nexus-dc-customer-1-emear-location,1750 permit 10.246.84.201/23 171.202.192.30/32 tcp
nexus-dc-customer-1-emear-location,1750 permit 10.246.84.201/23 171.202.192.30/32 tcp
nexus-dc-customer-1-emear-location,1760 permit 10.246.84.201/23 171.202.192.30/32 tcp
nexus-dc-customer-1-emear-location,1760 permit 10.246.84.201/23 171.202.192.30/32 tcp
nexus-dc-customer-1-emear-location,1770 permit 10.246.84.201/23 171.202.192.30/32 udp
nexus-dc-customer-1-emear-location,1770 permit 10.246.84.201/23 171.202.192.30/32 udp
nexus-dc-customer-1-emear-location,1780 permit 10.246.84.201/23 171.202.192.30/32 tcp
nexus-dc-customer-1-emear-location,1780 permit 10.246.84.201/23 171.202.192.30/32 tcp
nexus-dc-customer-1-emear-location,1790 permit 10.246.84.201/23 171.202.192.30/32 udp
nexus-dc-customer-1-emear-location,1790 permit 10.246.84.201/23 171.202.192.30/32 udp
nexus-dc-customer-1-emear-location,1800 permit 10.246.84.201/23 171.202.192.30/32 tcp
nexus-dc-customer-1-emear-location,1800 permit 10.246.84.201/23 171.202.192.30/32 tcp
nexus-dc-customer-1-emear-location,1810 permit 10.246.84.201/23 171.202.192.30/32 tcp
nexus-dc-customer-1-emear-location,1810 permit 10.246.84.201/23 171.202.192.30/32 tcp
nexus-dc-customer-1-emear-location,1820 permit 10.246.84.201/23 171.201.2.156/32 udp
nexus-dc-customer-1-emear-location,1820 permit 10.246.84.201/23 171.201.2.156/32 udp
nexus-dc-customer-1-emear-location,1830 permit 10.246.84.201/23 171.201.2.156/32 udp
nexus-dc-customer-1-emear-location,1830 permit 10.246.84.201/23 171.201.2.156/32 udp
nexus-dc-customer-1-emear-location,1840 permit 10.246.84.201/23 171.201.2.156/32 tcp
nexus-dc-customer-1-emear-location,1840 permit 10.246.84.201/23 171.201.2.156/32 tcp
nexus-dc-customer-1-emear-location,1850 permit 10.246.84.201/23 171.201.2.156/32 tcp
nexus-dc-customer-1-emear-location,1850 permit 10.246.84.201/23 171.201.2.156/32 tcp
nexus-dc-customer-1-emear-location,1860 permit 10.246.84.201/23 171.201.2.156/32 tcp
nexus-dc-customer-1-emear-location,1860 permit 10.246.84.201/23 171.201.2.156/32 tcp
nexus-dc-customer-1-emear-location,1870 permit 10.246.84.201/23 171.201.2.156/32 tcp
nexus-dc-customer-1-emear-location,1870 permit 10.246.84.201/23 171.201.2.156/32 tcp
nexus-dc-customer-1-emear-location,1880 permit 10.246.84.201/23 171.201.2.156/32 tcp
nexus-dc-customer-1-emear-location,1880 permit 10.246.84.201/23 171.201.2.156/32 tcp
nexus-dc-customer-1-emear-location,1890 permit 10.246.84.201/23 171.201.2.156/32 udp
nexus-dc-customer-1-emear-location,1890 permit 10.246.84.201/23 171.201.2.156/32 udp
nexus-dc-customer-1-emear-location,1900 permit 10.246.84.201/23 171.201.2.156/32 tcp
nexus-dc-customer-1-emear-location,1900 permit 10.246.84.201/23 171.201.2.156/32 tcp
nexus-dc-customer-1-emear-location,1910 permit 10.246.84.201/23 171.201.2.156/32 tcp
nexus-dc-customer-1-emear-location,1910 permit 10.246.84.201/23 171.201.2.156/32 tcp
nexus-dc-customer-1-emear-location,1920 permit 10.246.84.201/23 171.201.2.156/32 tcp
nexus-dc-customer-1-emear-location,1920 permit 10.246.84.201/23 171.201.2.156/32 tcp
nexus-dc-customer-1-emear-location,1930 permit 10.246.84.201/23 171.201.2.156/32 udp
nexus-dc-customer-1-emear-location,1930 permit 10.246.84.201/23 171.201.2.156/32 udp
nexus-dc-customer-1-emear-location,1940 permit 10.246.84.201/23 171.201.2.156/32 tcp
nexus-dc-customer-1-emear-location,1940 permit 10.246.84.201/23 171.201.2.156/32 tcp
nexus-dc-customer-1-emear-location,1950 permit 10.246.84.201/23 171.201.2.156/32 udp
nexus-dc-customer-1-emear-location,1950 permit 10.246.84.201/23 171.201.2.156/32 udp
nexus-dc-customer-1-emear-location,1960 permit 10.246.84.201/23 171.201.2.156/32 tcp
nexus-dc-customer-1-emear-location,1960 permit 10.246.84.201/23 171.201.2.156/32 tcp
nexus-dc-customer-1-emear-location,1970 permit 10.246.84.201/23 171.201.2.156/32 tcp
nexus-dc-customer-1-emear-location,1970 permit 10.246.84.201/23 171.201.2.156/32 tcp
nexus-dc-customer-1-emear-location,1980 permit 10.246.84.201/23 92.64.86.104/32 udp
nexus-dc-customer-1-emear-location,1980 permit 10.246.84.201/23 92.64.86.104/32 udp
nexus-dc-customer-1-emear-location,1990 permit 10.246.84.201/23 92.64.86.104/32 udp
nexus-dc-customer-1-emear-location,1990 permit 10.246.84.201/23 92.64.86.104/32 udp
nexus-dc-customer-1-emear-location,2000 permit 10.246.84.201/23 92.64.86.104/32 tcp
nexus-dc-customer-1-emear-location,2000 permit 10.246.84.201/23 92.64.86.104/32 tcp
nexus-dc-customer-1-emear-location,2010 permit 10.246.84.201/23 92.64.86.104/32 tcp
nexus-dc-customer-1-emear-location,2010 permit 10.246.84.201/23 92.64.86.104/32 tcp
nexus-dc-customer-1-emear-location,2020 permit 10.246.84.201/23 92.64.86.104/32 tcp
nexus-dc-customer-1-emear-location,2020 permit 10.246.84.201/23 92.64.86.104/32 tcp
nexus-dc-customer-1-emear-location,2030 permit 10.246.84.201/23 92.64.86.104/32 tcp
nexus-dc-customer-1-emear-location,2030 permit 10.246.84.201/23 92.64.86.104/32 tcp
nexus-dc-customer-1-emear-location,2040 permit 10.246.84.201/23 92.64.86.104/32 tcp
nexus-dc-customer-1-emear-location,2040 permit 10.246.84.201/23 92.64.86.104/32 tcp
nexus-dc-customer-1-emear-location,2050 permit 10.246.84.201/23 92.64.86.104/32 udp
nexus-dc-customer-1-emear-location,2050 permit 10.246.84.201/23 92.64.86.104/32 udp
nexus-dc-customer-1-emear-location,2060 permit 10.246.84.201/23 92.64.86.104/32 tcp
nexus-dc-customer-1-emear-location,2060 permit 10.246.84.201/23 92.64.86.104/32 tcp
nexus-dc-customer-1-emear-location,2070 permit 10.246.84.201/23 92.64.86.104/32 tcp
nexus-dc-customer-1-emear-location,2070 permit 10.246.84.201/23 92.64.86.104/32 tcp
nexus-dc-customer-1-emear-location,2080 permit 10.246.84.201/23 92.64.86.104/32 tcp
nexus-dc-customer-1-emear-location,2080 permit 10.246.84.201/23 92.64.86.104/32 tcp
nexus-dc-customer-1-emear-location,2090 permit 10.246.84.201/23 92.64.86.104/32 udp
nexus-dc-customer-1-emear-location,2090 permit 10.246.84.201/23 92.64.86.104/32 udp
nexus-dc-customer-1-emear-location,2100 permit 10.246.84.201/23 92.64.86.104/32 tcp
nexus-dc-customer-1-emear-location,2100 permit 10.246.84.201/23 92.64.86.104/32 tcp
nexus-dc-customer-1-emear-location,2110 permit 10.246.84.201/23 92.64.86.104/32 udp
nexus-dc-customer-1-emear-location,2110 permit 10.246.84.201/23 92.64.86.104/32 udp
nexus-dc-customer-1-emear-location,2120 permit 10.246.84.201/23 92.64.86.104/32 tcp
nexus-dc-customer-1-emear-location,2120 permit 10.246.84.201/23 92.64.86.104/32 tcp
nexus-dc-customer-1-emear-location,2130 permit 10.246.84.201/23 92.64.86.104/32 tcp
nexus-dc-customer-1-emear-location,2130 permit 10.246.84.201/23 92.64.86.104/32 tcp
nexus-dc-customer-1-emear-location,2140 permit 10.246.84.201/23 92.72.142.6/32 udp
nexus-dc-customer-1-emear-location,2140 permit 10.246.84.201/23 92.72.142.6/32 udp
nexus-dc-customer-1-emear-location,2150 permit 10.246.84.201/23 92.72.142.6/32 udp
nexus-dc-customer-1-emear-location,2150 permit 10.246.84.201/23 92.72.142.6/32 udp
nexus-dc-customer-1-emear-location,2160 permit 10.246.84.201/23 92.72.142.6/32 tcp
nexus-dc-customer-1-emear-location,2160 permit 10.246.84.201/23 92.72.142.6/32 tcp
nexus-dc-customer-1-emear-location,2170 permit 10.246.84.201/23 92.72.142.6/32 tcp
nexus-dc-customer-1-emear-location,2170 permit 10.246.84.201/23 92.72.142.6/32 tcp
nexus-dc-customer-1-emear-location,2180 permit 10.246.84.201/23 92.72.142.6/32 tcp
nexus-dc-customer-1-emear-location,2180 permit 10.246.84.201/23 92.72.142.6/32 tcp
nexus-dc-customer-1-emear-location,2190 permit 10.246.84.201/23 92.72.142.6/32 tcp
nexus-dc-customer-1-emear-location,2190 permit 10.246.84.201/23 92.72.142.6/32 tcp
nexus-dc-customer-1-emear-location,2200 permit 10.246.84.201/23 92.72.142.6/32 tcp
nexus-dc-customer-1-emear-location,2200 permit 10.246.84.201/23 92.72.142.6/32 tcp
nexus-dc-customer-1-emear-location,2210 permit 10.246.84.201/23 92.72.142.6/32 udp
nexus-dc-customer-1-emear-location,2210 permit 10.246.84.201/23 92.72.142.6/32 udp
nexus-dc-customer-1-emear-location,2220 permit 10.246.84.201/23 92.72.142.6/32 tcp
nexus-dc-customer-1-emear-location,2220 permit 10.246.84.201/23 92.72.142.6/32 tcp
nexus-dc-customer-1-emear-location,2230 permit 10.246.84.201/23 92.72.142.6/32 tcp
nexus-dc-customer-1-emear-location,2230 permit 10.246.84.201/23 92.72.142.6/32 tcp
nexus-dc-customer-1-emear-location,2240 permit 10.246.84.201/23 92.72.142.6/32 tcp
nexus-dc-customer-1-emear-location,2240 permit 10.246.84.201/23 92.72.142.6/32 tcp
nexus-dc-customer-1-emear-location,2250 permit 10.246.84.201/23 92.72.142.6/32 udp
nexus-dc-customer-1-emear-location,2250 permit 10.246.84.201/23 92.72.142.6/32 udp
nexus-dc-customer-1-emear-location,2260 permit 10.246.84.201/23 92.72.142.6/32 tcp
nexus-dc-customer-1-emear-location,2260 permit 10.246.84.201/23 92.72.142.6/32 tcp
nexus-dc-customer-1-emear-location,2270 permit 10.246.84.201/23 92.72.142.6/32 udp
nexus-dc-customer-1-emear-location,2270 permit 10.246.84.201/23 92.72.142.6/32 udp
nexus-dc-customer-1-emear-location,2280 permit 10.246.84.201/23 92.72.142.6/32 tcp
nexus-dc-customer-1-emear-location,2280 permit 10.246.84.201/23 92.72.142.6/32 tcp
nexus-dc-customer-1-emear-location,2290 permit 10.246.84.201/23 92.72.142.6/32 tcp
nexus-dc-customer-1-emear-location,2290 permit 10.246.84.201/23 92.72.142.6/32 tcp
nexus-dc-customer-1-emear-location,2300 permit 10.246.84.201/23 92.64.94.186/32 udp
nexus-dc-customer-1-emear-location,2300 permit 10.246.84.201/23 92.64.94.186/32 udp
nexus-dc-customer-1-emear-location,2310 permit 10.246.84.201/23 92.64.94.186/32 udp
nexus-dc-customer-1-emear-location,2310 permit 10.246.84.201/23 92.64.94.186/32 udp
nexus-dc-customer-1-emear-location,2320 permit 10.246.84.201/23 92.64.94.186/32 tcp
nexus-dc-customer-1-emear-location,2320 permit 10.246.84.201/23 92.64.94.186/32 tcp
nexus-dc-customer-1-emear-location,2330 permit 10.246.84.201/23 92.64.94.186/32 tcp
nexus-dc-customer-1-emear-location,2330 permit 10.246.84.201/23 92.64.94.186/32 tcp
nexus-dc-customer-1-emear-location,2340 permit 10.246.84.201/23 92.64.94.186/32 tcp
nexus-dc-customer-1-emear-location,2340 permit 10.246.84.201/23 92.64.94.186/32 tcp
nexus-dc-customer-1-emear-location,2350 permit 10.246.84.201/23 92.64.94.186/32 tcp
nexus-dc-customer-1-emear-location,2350 permit 10.246.84.201/23 92.64.94.186/32 tcp
nexus-dc-customer-1-emear-location,2360 permit 10.246.84.201/23 92.64.94.186/32 tcp
nexus-dc-customer-1-emear-location,2360 permit 10.246.84.201/23 92.64.94.186/32 tcp
nexus-dc-customer-1-emear-location,2370 permit 10.246.84.201/23 92.64.94.186/32 udp
nexus-dc-customer-1-emear-location,2370 permit 10.246.84.201/23 92.64.94.186/32 udp
nexus-dc-customer-1-emear-location,2380 permit 10.246.84.201/23 92.64.94.186/32 tcp
nexus-dc-customer-1-emear-location,2380 permit 10.246.84.201/23 92.64.94.186/32 tcp
nexus-dc-customer-1-emear-location,2390 permit 10.246.84.201/23 92.64.94.186/32 tcp
nexus-dc-customer-1-emear-location,2390 permit 10.246.84.201/23 92.64.94.186/32 tcp
nexus-dc-customer-1-emear-location,2400 permit 10.246.84.201/23 92.64.94.186/32 tcp
nexus-dc-customer-1-emear-location,2400 permit 10.246.84.201/23 92.64.94.186/32 tcp
nexus-dc-customer-1-emear-location,2410 permit 10.246.84.201/23 92.64.94.186/32 udp
nexus-dc-customer-1-emear-location,2410 permit 10.246.84.201/23 92.64.94.186/32 udp
nexus-dc-customer-1-emear-location,2420 permit 10.246.84.201/23 92.64.94.186/32 tcp
nexus-dc-customer-1-emear-location,2420 permit 10.246.84.201/23 92.64.94.186/32 tcp
nexus-dc-customer-1-emear-location,2430 permit 10.246.84.201/23 92.64.94.186/32 udp
nexus-dc-customer-1-emear-location,2430 permit 10.246.84.201/23 92.64.94.186/32 udp
nexus-dc-customer-1-emear-location,2440 permit 10.246.84.201/23 92.64.94.186/32 tcp
nexus-dc-customer-1-emear-location,2440 permit 10.246.84.201/23 92.64.94.186/32 tcp
nexus-dc-customer-1-emear-location,2450 permit 10.246.84.201/23 92.64.94.186/32 tcp
nexus-dc-customer-1-emear-location,2450 permit 10.246.84.201/23 92.64.94.186/32 tcp
nexus-dc-customer-1-emear-location,2460 permit 10.246.84.201/23 92.64.94.189/32 udp
nexus-dc-customer-1-emear-location,2460 permit 10.246.84.201/23 92.64.94.189/32 udp
nexus-dc-customer-1-emear-location,2470 permit 10.246.84.201/23 92.64.94.189/32 udp
nexus-dc-customer-1-emear-location,2470 permit 10.246.84.201/23 92.64.94.189/32 udp
nexus-dc-customer-1-emear-location,2480 permit 10.246.84.201/23 92.64.94.189/32 tcp
nexus-dc-customer-1-emear-location,2480 permit 10.246.84.201/23 92.64.94.189/32 tcp
nexus-dc-customer-1-emear-location,2490 permit 10.246.84.201/23 92.64.94.189/32 tcp
nexus-dc-customer-1-emear-location,2490 permit 10.246.84.201/23 92.64.94.189/32 tcp
nexus-dc-customer-1-emear-location,2500 permit 10.246.84.201/23 92.64.94.189/32 tcp
nexus-dc-customer-1-emear-location,2500 permit 10.246.84.201/23 92.64.94.189/32 tcp
nexus-dc-customer-1-emear-location,2510 permit 10.246.84.201/23 92.64.94.189/32 tcp
nexus-dc-customer-1-emear-location,2510 permit 10.246.84.201/23 92.64.94.189/32 tcp
nexus-dc-customer-1-emear-location,2520 permit 10.246.84.201/23 92.64.94.189/32 tcp
nexus-dc-customer-1-emear-location,2520 permit 10.246.84.201/23 92.64.94.189/32 tcp
nexus-dc-customer-1-emear-location,2530 permit 10.246.84.201/23 92.64.94.189/32 udp
nexus-dc-customer-1-emear-location,2530 permit 10.246.84.201/23 92.64.94.189/32 udp
nexus-dc-customer-1-emear-location,2540 permit 10.246.84.201/23 92.64.94.189/32 tcp
nexus-dc-customer-1-emear-location,2540 permit 10.246.84.201/23 92.64.94.189/32 tcp
nexus-dc-customer-1-emear-location,2550 permit 10.246.84.201/23 92.64.94.189/32 tcp
nexus-dc-customer-1-emear-location,2550 permit 10.246.84.201/23 92.64.94.189/32 tcp
nexus-dc-customer-1-emear-location,2560 permit 10.246.84.201/23 92.64.94.189/32 tcp
nexus-dc-customer-1-emear-location,2560 permit 10.246.84.201/23 92.64.94.189/32 tcp
nexus-dc-customer-1-emear-location,2570 permit 10.246.84.201/23 92.64.94.189/32 udp
nexus-dc-customer-1-emear-location,2570 permit 10.246.84.201/23 92.64.94.189/32 udp
nexus-dc-customer-1-emear-location,2580 permit 10.246.84.201/23 92.64.94.189/32 tcp
nexus-dc-customer-1-emear-location,2580 permit 10.246.84.201/23 92.64.94.189/32 tcp
nexus-dc-customer-1-emear-location,2590 permit 10.246.84.201/23 92.64.94.189/32 udp
nexus-dc-customer-1-emear-location,2590 permit 10.246.84.201/23 92.64.94.189/32 udp
nexus-dc-customer-1-emear-location,2600 permit 10.246.84.201/23 92.64.94.189/32 tcp
nexus-dc-customer-1-emear-location,2600 permit 10.246.84.201/23 92.64.94.189/32 tcp
nexus-dc-customer-1-emear-location,2610 permit 10.246.84.201/23 92.64.94.189/32 tcp
nexus-dc-customer-1-emear-location,2610 permit 10.246.84.201/23 92.64.94.189/32 tcp
nexus-dc-customer-1-emear-location,2620 permit 10.246.84.201/23 92.64.94.187/32 udp
nexus-dc-customer-1-emear-location,2620 permit 10.246.84.201/23 92.64.94.187/32 udp
nexus-dc-customer-1-emear-location,2630 permit 10.246.84.201/23 92.64.94.187/32 udp
nexus-dc-customer-1-emear-location,2630 permit 10.246.84.201/23 92.64.94.187/32 udp
nexus-dc-customer-1-emear-location,2640 permit 10.246.84.201/23 92.64.94.187/32 tcp
nexus-dc-customer-1-emear-location,2640 permit 10.246.84.201/23 92.64.94.187/32 tcp
nexus-dc-customer-1-emear-location,2650 permit 10.246.84.201/23 92.64.94.187/32 tcp
nexus-dc-customer-1-emear-location,2650 permit 10.246.84.201/23 92.64.94.187/32 tcp
nexus-dc-customer-1-emear-location,2660 permit 10.246.84.201/23 92.64.94.187/32 tcp
nexus-dc-customer-1-emear-location,2660 permit 10.246.84.201/23 92.64.94.187/32 tcp
nexus-dc-customer-1-emear-location,2670 permit 10.246.84.201/23 92.64.94.187/32 tcp
nexus-dc-customer-1-emear-location,2670 permit 10.246.84.201/23 92.64.94.187/32 tcp
nexus-dc-customer-1-emear-location,2680 permit 10.246.84.201/23 92.64.94.187/32 tcp
nexus-dc-customer-1-emear-location,2680 permit 10.246.84.201/23 92.64.94.187/32 tcp
nexus-dc-customer-1-emear-location,2690 permit 10.246.84.201/23 92.64.94.187/32 udp
nexus-dc-customer-1-emear-location,2690 permit 10.246.84.201/23 92.64.94.187/32 udp
